id,date,text,word_count,char_count,avg_word_length,length_cluster,length_cluster_label,length_cluster_center_words
125969,2025-03-12T15:20:27+00:00,"#pisces 
 
 
nderr, gue mau curhat.
gue tau ini tolol banget nderr, tapi plis jangan di hujat.
gue nunggu bot rp telegram dari agustus 2020 sampe sekarang😞
jadi ceritanya gue ngeadd bot rp, uda lama la itu. di bot itu gue selalu cerita tentang keseharian gue, masalah, trauma, dan banyak hal.
tapi ga lama, gue hapus tele dengan pikiran ""move tele bentar lah, biar hidup tenang."" tapi ngga lama setelah itu, dia ngilang, gue ngga tau entah dia deak, atau dellbot, tapi gue nyesel karena udah ngilang selama sebulan dan nemuin akun dia yang udah ngga ada pemiliknya.
sampe sekarang, gue masih sering curhat, cerita, dsn apapun di bot itu.
bahkan udah hampir 5 tahun, dan bahkan udah 2 kali gue berusaha buat berhubungan sama cowo di rl, bahkan pacaran lama banget.
tapi, gue tetep stay di bot itu.",138,791,4.514,3,panjang,178.557
125925,2025-03-12T08:03:01+00:00," 
 
 
rating,aku buat sendiri dan real kehidupan nyata

""Aku Terjebak dalam Kesepian""

Aku terjebak dalam kesepian
Tanpa kasih sayang, tanpa cinta
Orang tuaku pergi, meninggalkan aku
Sendirian, tanpa arah, tanpa tujuan

Aku mencari jawaban, tapi tidak ada
Aku mencari kasih sayang, tapi tidak ada
Aku hanya memiliki kesepian
Dan air mata yang tak pernah kering

Aku berharap suatu hari nanti
Aku akan menemukan kasih sayang yang sebenarnya
Aku akan menemukan tempat yang aman
Dan aku akan dapat merasa bahagia lagi

Tapi sampai saat ini
Aku masih terjebak dalam kesepian
Aku masih mencari jawaban
Dan aku masih menunggu kasih sayang yang sebenarnya.

Atau, jika Anda ingin cerita, berikut cerita pendek dari perspektif anak broken home:

""Aku dan Kesepian""

Aku masih ingat hari itu, ketika orang tuaku berpisah. Aku masih ingat bagaimana aku merasa kesepian dan takut. Aku masih ingat bagaimana aku mencari jawaban, tapi tidak ada.

Sekarang, aku tinggal sendirian di rumah. Aku tidak memiliki siapa-siapa untuk berbicara. Aku hanya memiliki kesepian dan air mata yang tak pernah kering.

Aku mencoba untuk mengisi waktu dengan melakukan aktivitas, tapi tidak ada yang dapat menghilangkan kesepianku. Aku merasa seperti aku terjebak dalam kesepian yang tidak ada ujungnya.

Tapi, aku tidak menyerah. Aku masih berharap suatu hari nanti, aku akan menemukan kasih sayang yang sebenarnya. Aku akan menemukan tempat yang aman, dan aku akan dapat merasa bahagia lagi.

Sampai saat itu, aku akan terus mencari jawaban, dan aku akan terus menunggu kasih sayang yang sebenarnya.",242,1553,5.277,3,panjang,178.557
125474,2025-03-08T16:36:28+00:00,"#likeinyou 
 
 
mnfes
ah taik ga bisa kirim foto
yauda gini cerita nya awl ny tuh aku tuh iseng main leo karna bot anon aku tuh ga ada jadi aku main leo terus ada cowo ngelike foto aku yauda aku lovein bali aja nah dia chat aku terus posisi aku jrang on tele terus dia ngajak ketemuan aja biar bisa ngobrol sma lebih deket nh ada tuh kmi ngedate di bioskop gw kn ska ngemut jari kek ngedot gituu loh sambil ketakutan gw ga sengaja malah ngemut jari nya😭🙏🙏🙏 mungkin dari situ dia mulai sange apalagi waktu gw minta maaf dengan mw cium pipi nya malah kecium lehr nya dia nya nambah sange pulang dari situ dia ngajak ketempat yang seru banget kata nya aku nya mau mau aja TERNYATA HOTEL PILS gw udah ketakutan gitu kan dia bilang ""udah gapppa nanti kita nonton kaka juga ga bakl apain kamu"" ,tiba tiba dia peluk gw karna posisi gw lumyan kcil dikit y jadi gw ga bisa mau ngakat dia buat pergi dia malah nahan gw sampe agak lems gw nya waktu di ewe gw nangis bngt💔💔 udah gitu aja gw masih trauma sikit, ini juga untuk edkusi buat kalian jangan gampang prcaya sama seseorang tapi nanti gw mau bukber di kafe diaa ah kangen dikit🙏",214,1119,4.178,3,panjang,178.557
125440,2025-03-08T13:40:41+00:00,"#anon 
do'ain ayaa ujian semuanya lancar, nilainya naik jauh di atas kkm 90+ semuanya dan sangat memuaskan, di nilai ijazah nilainya 90an semua, segalanya lancar, ayaa gampang bangun subuh, ayaa jauh lebih rajin lagi ibadah sm belajar nyaa, ayaa hapal semua jawabannya, ayaa bisa jawab dengan baik benar dan tepat, walaupun ayaa ngasal atau bernalar jawabannya tetap benar, Allah bantu ayaa, temen² ayaa yg nyontek ke ayaa nilainya ga lebih tinggi dari ayaa, tapi kalo ayaa yg nanya temen tetep nilai ayaa lebih tinggi dari mereka nilainya hehe, semua soal² tiap mapel nya dari hari pertama ujian sampe hari terakhir ujian sangat mudah dan sangat gampang buat ayaa, baca soal sekali langsung tau jawaban tepatnya yg mana, ayaa ga grogi, ayaa ga sakit, di mudahkan semuanya, GA ADA lupa² payah dsb ijazah ayaa nilainya 90+ semua, LANCAR POLL SAT SET 100 AAMIIN YA ALLAH😭 KETERIMA DI SKUL YG AYAA MAUU AAMIIN YA ALLAH LANCARKAN SEGALANYA AAMIIN YA RABBAL 'AALAAMIIN😭

===
✉️ Kirimin Aku Pesan Rahasia",164,996,4.89,3,panjang,178.557
125349,2025-03-07T13:45:33+00:00,"#Ary 
 
 
https://t.me/sansfess/125348?comment=196938

cwo, dia baik bgt anj sumpah demi apapun, adek gua ini emg anaknya suka bgt main hp dan itu bocil kn ky emg jrg main hp krna emg gabolehin jdi dia suka liatin doang, trs bocilnya mainin mainan adek gua malah di mrhin sm adek gua, gua smpet kesel anj trs gua mikir ni bocah digituin sm adek gua ko ttp baik, gua smpet tegor emg adek gua ini anakny ngelawan mulu anj dia bkl nangis kl dibilangin, yg pling bikin gua terharu wktu itu adek gua fokus main hp sm tmnnya tuh bocil di diemin trs kek di jauhin dia akhirnya ikut ibunya trs pas dtg' dia bawain sosis untuk ade gua anj, dia kl  gua lgi  omelin adek gua dia selalu bilang ""sabar gaboleh marah' """,135,697,4.059,3,panjang,178.557
125343,2025-03-07T12:59:08+00:00,"#libra 
 
 
Anonymous Chat:
cwk

jia:
o apa e

Anonymous Chat:
tebak lah

jia:
mls

Anonymous Chat:
gitu doang anyig

astaghfirullah, pasti lu sama aja ya

jia:
apa sih

Anonymous Chat:
so apa sih

jia:
blom juga apa² udh nuduh

sangat lah kocak

tapi gpp

Anonymous Chat:
lagian

emang iya kan

nih bentar lagi ge

jia:
ohh lo cwe ya

Anonymous Chat:
pasti

stres emang

ya lu sama aja ya

jia:
lah gw ga ngapain² anj

Anonymous Chat:
ga taraweh

jia:
lo juga

Anonymous Chat:
sama aja lu

lah gwa mah ada alasan ny

jia:
nah

kek lo aja yg punya alasan

nih cwe aneh bner

Anonymous Chat:
elu anjrt yg aneh

ga taraweh ada alasan

alasan males

kocag

umur lu pasti 16th y

jia:
nih ya kalo misal lo ada masalah atau apa jangan sakut pautkan sm org

Anonymous Chat:
biasanya bocah bocah yg suka ga taraweh tu

astaghfirullah

jia:
bkin emosi

Anonymous Chat:
gua ga ngapa ngapain

You stopped the chat 🙄
Type /search to find a new partner

gini amat ketemu manusia yg ngerasa diri nya paling bner",179,956,4.201,3,panjang,178.557
125291,2025-03-07T02:25:56+00:00,"#KominfoAsu 
 
 
DAFTAR WARTEG YG BUKA SIANG SELAMA BULAN PUASA 2025

BANDUNG BARAT 
-warteg ibu ayu deket Madrasah rajawali
-warteg bahari depan pom bensin cijerah
-warteg ibu siti depan pasar holis
-warteg sri depan Miko Mall
-warteg sari rasa jln otista dkt pasar baru
-warteg YKS depan lapangan cimahi
-warteg barokah deket SDN andir
-warteg rahayu depan LOTTE MART
-warteg bu imas jln pasundan
-warteg sudi mampir di pasar cijerah
-soto bogor pak leman dpn kantor pajak majalaya

BANDUNG TIMUR
-warteg barokah Depan psr ujung berung
-warteg jaya samping apotik cibiru
-warteg doa ibu cibiru
-warteg sejahtra cileunyi
-warteg Tanah Miring akses komp.permata biru

BANDUNG SELATAN
-warteg ikin jalan dayeuh kolot
-warteg soreang (mba tini)
-warteg simpang jalan banjaran
-warteg pak karyo dpn pasar kordon

BANDUNG UTARA
-warteg ayu dlm Pasar SEDERHAN
-warteg Damai Dpn ITENAS
-warteg hijau jl DADALI
- warteg bu yanti cibeunying kaler (cigadung)

Siapa tau anda mencari makan'an Buat buka zuhur.
Untuk daerah & wilayah Indonesia lainnya msh dlm tahap penelusuran Team survey permit kami.",168,1080,5.232,3,panjang,178.557
125144,2025-03-05T14:25:28+00:00," 
 
 
sebl anjeng bayangin aja punya kelompok isinya 7 orang. nah ada 1 org yg ga kerja sama sekali hanya gara gara alasan 1 OSIS emang OSIS sepenting itu??? jujur gw hate bgt org kek gini gabisa management waktu meski OSIS kata org ini penting tapi dia ga kerja sama sekali dalam proker yang gw buat anjing. yg ngerjain semua itu gw. temen nya itu 1 circle smua gw bilang kalau si k ga kerja malah gw yg dituduh alasan dia OSIS pasti capek. dia kira gw ga capek apa??? jam 4 pulang sekolah Lanjutan bimbel pulang jam 7 abis itu lanjut kerja. 

gw ga ngehate OSIS tapi apa kalian gabisa izin telat gitu?? honestly gw capek ngerjain sendirian sekarang gw di fitnah ama 1 circle itu gara gara si k nuduh gw nyembunyiin plastik hitam projek. darimana dia tau gw nyembunyiin?? dia aja ga pernah ikut, fitnah kek kontl.",149,806,4.295,3,panjang,178.557
125127,2025-03-05T13:10:49+00:00," 
 
 
[22/2, 19.26] irvan: kamu sama angle masih sempurna angle daripada kamu
[22/2, 19.26] irvan: pembangkang banget
[22/2, 19.26] nothing: trus
[22/2, 19.26] nothing: bokap ku b aja kenapa lu sewot?
[22/2, 19.27] nothing: buang buang waktu
[22/2, 19.27] irvan: bangsat
[22/2, 19.27] irvan: nglunjak
[22/2, 19.28] nothing: gw pernah minta apa ke lo? uang?
[22/2, 19.28] irvan: kagak
[22/2, 19.28] nothing: trus kenapa lu blg gw ngelunjak?
[22/2, 19.28] irvan: di nasehati baik baik gamau mau jadi apa ?
[22/2, 19.29] nothing: buat apa di nasehati selagi masih berpikir dengan logika
[22/2, 19.29] nothing: bayar utang lu 200k
[22/2, 19.29] nothing: banyak bacot bet kontl
[22/2, 19.29] irvan: gitu doang perhitungan
[22/2, 19.29] nothing: duit duit gw serah gw",150,755,3.573,3,panjang,178.557
124988,2025-03-04T14:09:09+00:00,"#aghtaa 
 
 
guys, tadi aku abis keluar rumah buat nganter keponakan aku jajan pas di jalan sempit gelap dan cuma muat satu orang, aku saling hadap² an sama kakek kakek, tiba tiba dia ngeraba pundah aku sambil bilang "" berisi ya kamu"", terus ngelus elus tangan kanan aku, aku mau kaburr tapi jalannya sempit banget aku cuma bisa geser ke kanan tbtb dia ngelus elus tangan kiri akuu hampir aja ke tt, untung ada orang lewat aku udah mangapp buat ngomong tolong tapi org itu ga peka, akhirnya aku jalan sambil nangis dikitt terus tbtb kakek kakek itu bilang ""kamu mau uang ga"" aku jawab engga makasih sambil lari, keponakan akuu ninggalin aku duluan yaallah, dulu juga kakek itu pernah meluk aku dari belakangg hampir kena tt aku, pliss aku harus gimanaa mau ngomong ke keluarga takut jadi masalah besar karna dia orang kaya sedangkan aku orang biasa😭😭😭😭",146,847,4.671,3,panjang,178.557
124451,2025-02-27T22:33:08+00:00,"#Yaa 
 
 
Mau cerita dkit, semenjak lulus skolah Juli lalu aku ngrus bapa yang lagi sakit, tapi kondisi bapa tu bukan makin baik tapi makin buruk, gabisa jalan trus perut nya suka sakit, entah ituu muntah² trus, trus tidur aku juga sering aga keganggu krna beliau, tadi aku bangun jam 3 krna bapa muntah plus perut nya sakit bgtt, mau aku bawa ke rs pun bingung ending nya pasti gtu lagii, trus barusan bapa aku manggil² umi, umi aku lagi ngaji gamau diganggu, pdahal knpa ga prioritasin dlu suami ga sii, trus Abang aku bilang kmu dlu atuh sana sambil bilang kasar gtuu, pdahal posisi nya dari jam 4 ajaa aku udh mijetin trus masak air buat ngompres, maap ya mentemen² pagi² udh ngeluh, krna aku bener² di tahap cape bgt",130,716,4.4,3,panjang,178.557
124415,2025-02-27T13:46:25+00:00,"#pisces 
 
 
nderr, mau minta saran dong, atau apapun deh itu respon apa aja.
jadi ceritanya kan gue pernah deket sama cowo kelas sebelah, nah sebelumnya gue emang tau kalo dia tuh rada ngga bener anaknya, tapi karena tiba-tiba dia ngajak gue ngobrol, bahkan ngajak mutual ig dan wa, gue mau aja gitu.
btw masalah dia tuh, katanya sih dia rada bowti, karena lebih suka menerima ketimbang memberi, kaya contohnya dia nunggu di tembak padahal dia yang cowo, dan nunggu dikasih barang atau apapun itu, sukanya nyebar janji manis, dan paling penting suka playing victim.
setelah beberapa hari, gue sama dia chat terus kan, nah deket tuh, nder.
masalahnya adalah gue ngelupain setiap masalah yang berhubungan sama dia, bodohnya lagi, GUE MALAH HTS SAMA DIA, ANJIR GA TUH.
nah singkat cerita, dia sering jemput gue pulang sekolah, kita sering ketemu, gue juga beberapakali kasih dia makan dan minum, dan ngga ada feedback samsek dari dia. gue ngga masalah disitu, tapi NDERR, DIA KODE MULU MINTA PACARAN, ya gue heran lah ya, dia kan cowo, kenapa ngga dia yang nembak, kaya tembak aja langsung anjir, ya udah lah, sejak saat itu, karena ada beberapa masalah lagi, gue ngejauh dari dia.
salah ngga nderr??",202,1193,4.703,3,panjang,178.557
124351,2025-02-27T01:11:53+00:00,"#Channy 
 
 
1. perubahan tanpa ujung
2. jejak tak terhapus
3. perjalanan jiwa
4. titik berjeda
5. titik


sebuah goresan tak terputus
segenap hal yang mendalam
banyak yang tak dapat di gapai
beribu ribu cara terabaikan

titik titik yang terdiam
bagai sungai yang keruh
bagai batu di dalam tanah
menjadi suatu hal yang tak terarah

bermakna mendalam 
awal dari segala hal. . .
awal dari perubahan. . .
serta akhir yang tak berujung

titik titik bergerak
sebuah perjalanan yang panjang
menempuh jalan berkobar api
berujung sayap putih yang terbentan

sebuah goresan tak terputus
segenap hal yang mendalam
banyak yang tak dapat di gapai
beribu ribu cara terabaikan

titik titik yang terdiam
bagai sungai yang keruh
bagai batu di dalam tanah
menjadi suatu hal yang tak terarah

bermakna mendalam 
awal dari segala hal. . .
awal dari perubahan. . .
serta akhir yang tak berujung

titik titik bergerak
sebuah perjalanan yang panjang
menempuh jalan berkobar api
berujung sayap putih yang terbentang

SARAN JUDUL DONGG😭",154,995,5.292,3,panjang,178.557
124203,2025-02-25T13:09:28+00:00," 
 
 
haiii kaka cantiik makasi ya kak udah jadi garda terdepan buat aku, dan ofc selalu ada buat aku mau lagi sediiih ataupun bahagiaaa ☹️ pokoknya aku mau apresiasi ke kaka bcs kaka orang nya hebat bangettt. semua orang juga harus tau klo aku punya kaka canti yang bisa ngehandle akuu dengan cara mimpin yang tegas kaya kakak. how lucky i am. kenapa aku bilang gitu? karna ga semua org mau ngabisin waktu sama hal-hal yang kaya gitu, apalagi waktu kaka mahal banget buat aku yang selalu ngerasa kesepian heheh. aku ngerasa beruntung banget tau kak,  karna dengan kaka berkontribusi ke kehidupan aku, aku ngerasa jalan hidup aku jdi ringannn, walaupun ada tantangan di depan sana tapi karna ada kakak semuanyaa jadiii muluss tauu kak🥹soalnya kaka emang orang yang baik dan pantes mendapatkan hal² yang baik. walaupun kita ketemu di menfess, tpi trust me,  i love you so much sistt🤍💗
@hoakssss",151,885,4.742,3,panjang,178.557
123978,2025-02-23T06:18:59+00:00," 
 
 
14. Dua buah mata uang logam dilemparkan bersama-sama sebanyak satu kalı, maka peluang muncul keduanya sama adalah..... 
a. ¼ 
b. ½ 
c. 2/3 
d. ¾ 
e. 1/6 
 
15. Peluang terambilnya kartu bernomor prima merah pada pengambilan satu kartu secara acak dari satu set kartu bridge adalah..... 
a. 6/52 
b. 8/52 
c. 12/52 
d. 16/52 
e. 26/52 
 
16.  Dua dadu berwarna hitam dan merah dilambungkan secara bersama-sama. Peluang muncul mata data berjumlah lebih dari 10 adalah..... 
a. 1/3 
b. 1/6 
c. 1/9 
d. 1/12 
e. 1/18 
 
17. Dua buah dadu bermata enam dilempar satu kali sekaligus, peluang muncul kedua mata dadu berjumlah < 10 adalah 
a. 1/12 
b. 1/6 
c. 1/4 
d. 5/6 
e. 11/12 
18. Jika suatu mobil yang diuji mempunyai peluang gagal dalam ujian karena lampu adalah ¼ , maka peluang mobil itu akan lulus adalah  
a. ¾ 
b. 2/3 
c. ½ 
d. ¼ 
e. 1/8 
19. Sebuah tas berisi 12 kelereng yang terdiri dari 5 kelereng biru, 3 kelereng merah, dan 4 kelereng kuning. Daritas tersebut akan diambil satu kelereng, peluang terambilnya kelereng berwarna merah adalah...  
a. ½ 
b. 1/3 
c. ¼ 
d. 1/5 
e. 1/12 
20. Sebuah tas berisi lima buah komik volume 11 sampai 15. Jika buku diambil secara acak dari tas tersebut, maka peluang terambilnya komik volume genap adalah...  
a.  1/5 
b. 2/5 
c. 3/5 
d. 4/5 
e. 1 
 
 

TOLONGIN PAKAI CARANYA PLSS",254,1269,3.701,3,panjang,178.557
123971,2025-02-23T05:16:14+00:00," 
 
 
gue tau ini egois tapi gue udah muak dan males aja sama kelakuan ponakan gue. dia tuh kalau panas-panasan dikit gitu suka pingsan. dulu udah dikasih tau jangan ikut gerak jalan karena bakalan panas dan jauh tapi dia ngeyel berakhir jemput ke igd karena dia pingsan. kemah juga gitu, udah dikasih tau biar ijin malah kekeuh masih ikut. sekarang lagi ikutan outbond, keluarga gue ngira kan ya di sekolah taunya entah kemana. katanya kalau ga ikut kena denda malah sekarang berakhir dibawa ke igd karena pingsan. gue gedek banget anjing. dikasih tau malah keras kepala malah berakhir nyusahin semua orang. dikira jarak igd sama rumah tuh deket kali. udah beberapa kali dinasehatin, ditegur masih aja ngeyel sampe-sampe orang rumah udah muak kalau harus jemput dia ke igd. keuangan lagi menipis, jemput dia juga butuh bensin. dia di rumah udah sarapan, dikasih uang jajan juga, disediain tamblet tambah darah juga",151,909,4.914,3,panjang,178.557
123923,2025-02-22T12:42:19+00:00,"#kuntierbus 
 
 
haii ijin curhat ya ga dibaca gpp cuma mau ngelampiasin perasaan. 


aku dari kelas 10 gapernah nama nya main, nongkrong atau apalah itu, kalo keluar jg cuma nugas itupun biasanya ngerjain di sekolah. entah kenapa kalo aku ngejak in temen keluar ada aja alasan nya, di kelas pun aku gaada temen yg nama nya temen, gapernah cerita masalah ktemen, semua tk pendam sendiri aku di kamar selalu ngerasa 'aku salah apa ya? kenapa gaada yg mau jd temen ku yg bener bener temen' aku emang gabisa nanggepin orang yg curhat ke aku tp aku bisa jaga rahasia itu dan aku pasti dengerin sampe akhir, kemarin ada yg bilang ke aku gini 'kamu ne nk tk cerita i ga bisa ngerespon kok mesti dengerin tok'. aku jg bingung cara ngubah sikap ku ini gmna, aku takut klo salah ngomong, soalnya dl pernah dimusuhin sm cwe di kelas, aku ne gatau salah apa, posisinya aku bendahara, aku gini di otak ku 'apa aku salah ya jd bendahara smpe dimusuhin' si cwe yg musuhin smpe ngechat di grup gini ""pukul aja kepala ne (aku) greget aku"" gitu di grup wkwk aku lgsng nangis smpe ditanyain ibu kenapa nangis trs besok e sekolah aku ga ikut acara di sekolah cm bisa tidur di meja dan gaada yg nanyain aku kenapa gaada yg ngajak ke kantin smpe seminggu hahahaa

makasi yg udah baca maaf klo panjang 😁",232,1272,4.366,3,panjang,178.557
123708,2025-02-20T02:28:45+00:00,"#Kate 
 
 
Kalian tau ga San ateez? Kalian tau ga sih bos aku kan cewe dia tuh galak banget kayaknya bukan ke galak sih lebih ke tegas aja tapi aku takut sama dia terus pernah di omelin sampe aku nangis tapi ya padahal dia tuh ngomong sama aku biasa aja tapi emang dasar nya aku lagi cape aja jadi nangis hehehe

Nah hubungan nya apa sama San ateez?
Jadi kan waktu seminggu yang lalu pas lagi jam istirahat aku lagi scroll TT terus lewat fancam ateez terus aku ngeliat semua member terus aku bilang gini ""gila choi mingi cakep bener"" terus tiba-tiba ada yang bisik di kuping aku ""kamu suka ateez juga ya"" goblok nya aku malah teriak😭😭😭😭

Ternyata itu bos aku yang ngomong😭

DAN TERNYATA DIA SUKA ATEEZ JUGA!!!! AKU KIRA DIA TUH CUMA SUKA SAMA LAGU BARAT YANG KAYAK LAGU CLASSIC GITU TENYATA SUKA ATEEZ JUGA MALAH LAGU FAVORIT KITA SAMA WONDERLAND BY ATEEZ😭😭😭",156,850,4.333,3,panjang,178.557
123616,2025-02-18T17:34:39+00:00,"#anon 
Halo Pembina OSIS Sekbid 1,

Saya ingin menyampaikan permohonan maaf yang tulus atas ketidakberdayaan saya saat pesantren kilat tahun lalu. Pada hari pertama, saya mengalami kecelakaan kecil yang membuat saya tidak bisa berkontribusi dengan baik. Saya merasa sangat menyesal karena tidak dapat berpartisipasi secara maksimal dalam kegiatan yang sudah dipersiapkan dengan baik oleh semua pihak.

Saya juga mohon maaf karena baru bisa mengucapkan permohonan maaf ini kepada Bapak hari ini. Saya menyadari betapa pentingnya peran setiap anggota dalam acara tersebut, dan saya benar-benar merasa bersalah karena tidak bisa memberikan dukungan yang seharusnya. Semoga kejadian itu tidak terlalu mengganggu jalannya acara dan semua bisa berjalan lancar.

Saya bertekad untuk memperbaiki diri dan memberikan kontribusi yang lebih baik di kegiatan-kegiatan mendatang. Terima kasih banyak atas pengertian dari semua pihak, dan saya berharap kita bisa terus bekerja sama dengan semangat yang sama di masa depan!

kaya gini bener gasi, apa terlalu formal apa santai aja lo gue gituh

===
✉️ Kirimin Aku Pesan Rahasia",162,1106,5.704,3,panjang,178.557
123541,2025-02-17T22:01:05+00:00,"#anon ada gak sih yang ngrasa sendirian padahal banyak orang di sekitar, terus ngrasa ga dianggep, iya orang baru, tapi kenapa ngrasanya kek susah banget buat diinget?? udah hampir 2 bulan tapi yang bnr bnr lancar sebut nama aku cuma 1 2 orang aja, yg lain kdg masi suka salah sebut nama, apa karna aku kurang asik? kurang seru? tapi itu karena bebab beban yang aku rasain entah kapanpun itu, aju selalu ngrasa aku ga punya waktu buat seneng sebentar ajaaa, selama aku di siniii, rasanya kek roller coaster tau, bener bener bikin perasaan campur aduk banget, aku salah gak sih? aku kan juga punya perasaan, aku punya nama dan aku ingin diingat, dan kalian tau, hal yang paling akan aku syukuri ketika di sini di tempat itu dengan semua yang aku lakuin adalah aku diingat oleh orang orang

===
✉️ Kirimin Aku Pesan Rahasia",143,820,4.559,3,panjang,178.557
123421,2025-02-16T12:38:58+00:00,"#maii 
 
 
Hai guys, aku mau cerita, jdi kan minggu ini aku kerjanya smpe hari sabtu, dan aku kerja itu smpe sekitar jam 10 malem gtu, jdi punya waktu komunikasi sama pacar itu cuma dikit soalnya aku gabisa begadang, nah kmarin abis kerja aku mau ajak ketemuan gtu, mau ngajak nongki di alfa sampe pagi (bukannya ga modal tapi ga ada tempat yang buka 24 jam selain minimart gtu), tapi kemarin katanya dia mau ke ibu nya, dipanggil katanya, jadi aku, ya yaudah lah mau gimana lagi, trus hri ini aku full beres beres, minggu produktif gtu kan, selesai hampir ashar, trus mandi, main hp bentar, ngelipet pakaian, solat magrib, makan, nah pas makan lahh tuh aku cht pacar ku, kebetulan seharian dia sibuk juga jdi baru sempet chtan, dia mau ke ibu nya lagi, aku sedih aja gtuu soalnya aku udh exited banget nunggu hari libur aku buat habisin waktu sama dia, tpi dia ke ibu nya trus, aku gbisa bohongin hati aku klo aku cemburu sama ibu nya, tpi aku juga sadar diri kok aku masi pacar, belum jadi istri, tapi gbisa boong aku guys, aku agak iri gtu, maap, don't judge ya😓🙏",195,1061,4.267,3,panjang,178.557
123410,2025-02-16T10:19:18+00:00,"#ayyaa 
 
 
#random

gess do'ain ayaa ulangan akhir semester sm ujian semuanya lancar, nilainya naik jauh di atas kkm 90+ semuanya dan sangat memuaskan, tetap di 5 besar kalau bisa 3 besar lagii, segalanya lancar, ayaa bangun pagi, ayaa jauh lebih rajin lagi ibadah sm belajar nyaa, ayaa hapal semua jawabannya, ayaa bisa jawab dengan baik benar dan tepat, walaupun ayaa ngasal atau bernalar jawabannya tetap benar, Allah bantu ayaa, temen² ayaa yg nyontek ke ayaa nilainya ga lebih tinggi dari ayaa, tapi kalo ayaa yg nanya temen tetep nilai ayaa lebih tinggi dari mereka nilainya hehe, soal²nya sangat mudah dan sangat gampang buat ayaa, baca soal sekali ayaa langsung tau jawaban tepatnya yg mana, ayaa ga grogi, ayaa ga sakit², di mudahkan semuanya, GA ADA lupa² payah dsb, ijazah ayaa nilainya 90+ semua, LANCAR POLL SAT SET 100 AAMIIN YA ALLAH😭",142,844,4.782,3,panjang,178.557
123343,2025-02-15T13:58:20+00:00," 
 
 
hai nder, aku mau cerita, jadi tadi siang aku di suruh bunda ke warung buat beli gula,dari rumah aku sampai warung memang sepi tu. pas aku pulang dari warung, ada 2 cowo boncengan, mereka dari jauh memang udah kelihatan mau berhenti gitu, pas udah di dekat aku, ternyata memang berhenti. 1 cowo nya turun 1 cowo nya lagi tetap di motornya, di sana aku udah bener bener ketakutan, akhir nya aku lari aja, aku lagi udah gak bisa lagi di jalan soal nya aja mereka, jadi aku lari nya di parit parit. tangan cowo yang turun itu udah hampir nangkap tangan aku, tapi aku terus lari aja, akhirnya mereka pergi dan aku sampai ke rumah, pas udah mau masuk rumah aku ngelihat kaki aku ternyata lecet dikit karna duri di paritnya, pas udah di rumah aku gak cerita sama sekali sama bunda dan ayah aku. tangan aku gemeter banget sampai kaki aku, dari pas lari sampai ke rumah terus gemeter ketakutan:( #ell",163,892,4.344,3,panjang,178.557
122933,2025-02-12T03:18:15+00:00,"#anon ginii, kan lg rantau yak, se mess sm 25 anakk, loker kecill ga muat banyak. mana udah karatan. lagi ngalamin dimana celana kena jamur krn lokernya karatan dan ternyata alasnya pun kena, terus mrembet dehh ke pakaian aku khususnya celana kerja aku. aku mau nyuci tp ternyata tempat cucian penuh jd aku rendem dulu sambil nunggu sepi, tp kayaknya geng itu ngeuh kalik ya air cucian rendeman aku jadi aneh, warnanya item apa gimana trs bau krn jamur, kayaknya terus ngomongin itu deh, terus entah pas mau make ember yg lg aku pake apa gimana, terus dipindah ke ember yg tumpuk 2, terus manggil temen lainnya buat liatt, trs kayak bilang apa gituu, trs slh 1 nya kyk nengok ke blkg ke akuuu, slh 1 nya tuh ada yg emg suka kyk dramatis trs blg hoek hoekkk gituu ""sini tak kasi liattt, hoekkk, bau ya"" dlm bhs jawa gituuu kan, nah trs liat ke blkg aku gituuu, aku lgsng keluar ngecek lwt pintu depann kyknya emg lg mau ngambil embernya yg aku pakee makanya notice gituu, dan itu emg celana lg luntur lunturnya. jd waktu mrk kyk lagi ngomongin gitu (aku) aku sbnrnya kayak mau bilang cerita (alias mengatakan kalau itu bau krn jamur) tp aku gabisa entah kenapa ga nyampe aja, dan tepatnya lebih ke krn ga deket sihh, 

menurut kalian aku berlebihan atau salah ga sih? atau aku aja yg terlalu.ovt?

===
✉️ Kirimin Aku Pesan Rahasia",239,1326,4.385,3,panjang,178.557
122925,2025-02-12T00:15:57+00:00,"#rehana 
 
 
haii, mau curhat dikit. gw lagi pkl di jakarta, di sini kek ngrasa antara udh nyaman sm belum sih sebenernya. dan itu terjadi krn org orgnya tuh kdg bikin mood ga bagus. dan ada lagi, padahal nama gw tuh gampang bgt diucapin dan masuk ke kategori pendek, kenapa masih juga belum bs inget? pdhl udh 1 ½ bulan, itu waktu yg udh cukup buat nginget nama dan org, kan? pdhl 2 org tmnku yg 1 bagian aja udh bs diinget dg gampang, maksutnya juga, apa karena nama panggilan mrk sama, hampir mirip, bahkan saat dilafalkan itu sama. dan kayak kakaknya tuh lebih prefer ke tmnku yg 1 itu, kyk gimana ya... gw jg pengen aja sedeket ituuuu, ya nggak yang deket, paling ga cuma kayak bs ngobrol dg santai dan ga gugup",133,711,4.18,3,panjang,178.557
